@relation CharacterTrajectories_channel_1

@attribute channel_1_0 numeric
@attribute channel_1_1 numeric
@attribute channel_1_2 numeric
@attribute channel_1_3 numeric
@attribute channel_1_4 numeric
@attribute channel_1_5 numeric
@attribute channel_1_6 numeric
@attribute channel_1_7 numeric
@attribute channel_1_8 numeric
@attribute channel_1_9 numeric
@attribute channel_1_10 numeric
@attribute channel_1_11 numeric
@attribute channel_1_12 numeric
@attribute channel_1_13 numeric
@attribute channel_1_14 numeric
@attribute channel_1_15 numeric
@attribute channel_1_16 numeric
@attribute channel_1_17 numeric
@attribute channel_1_18 numeric
@attribute channel_1_19 numeric
@attribute channel_1_20 numeric
@attribute channel_1_21 numeric
@attribute channel_1_22 numeric
@attribute channel_1_23 numeric
@attribute channel_1_24 numeric
@attribute channel_1_25 numeric
@attribute channel_1_26 numeric
@attribute channel_1_27 numeric
@attribute channel_1_28 numeric
@attribute channel_1_29 numeric
@attribute channel_1_30 numeric
@attribute channel_1_31 numeric
@attribute channel_1_32 numeric
@attribute channel_1_33 numeric
@attribute channel_1_34 numeric
@attribute channel_1_35 numeric
@attribute channel_1_36 numeric
@attribute channel_1_37 numeric
@attribute channel_1_38 numeric
@attribute channel_1_39 numeric
@attribute channel_1_40 numeric
@attribute channel_1_41 numeric
@attribute channel_1_42 numeric
@attribute channel_1_43 numeric
@attribute channel_1_44 numeric
@attribute channel_1_45 numeric
@attribute channel_1_46 numeric
@attribute channel_1_47 numeric
@attribute channel_1_48 numeric
@attribute channel_1_49 numeric
@attribute channel_1_50 numeric
@attribute channel_1_51 numeric
@attribute channel_1_52 numeric
@attribute channel_1_53 numeric
@attribute channel_1_54 numeric
@attribute channel_1_55 numeric
@attribute channel_1_56 numeric
@attribute channel_1_57 numeric
@attribute channel_1_58 numeric
@attribute channel_1_59 numeric
@attribute channel_1_60 numeric
@attribute channel_1_61 numeric
@attribute channel_1_62 numeric
@attribute channel_1_63 numeric
@attribute channel_1_64 numeric
@attribute channel_1_65 numeric
@attribute channel_1_66 numeric
@attribute channel_1_67 numeric
@attribute channel_1_68 numeric
@attribute channel_1_69 numeric
@attribute channel_1_70 numeric
@attribute channel_1_71 numeric
@attribute channel_1_72 numeric
@attribute channel_1_73 numeric
@attribute channel_1_74 numeric
@attribute channel_1_75 numeric
@attribute channel_1_76 numeric
@attribute channel_1_77 numeric
@attribute channel_1_78 numeric
@attribute channel_1_79 numeric
@attribute channel_1_80 numeric
@attribute channel_1_81 numeric
@attribute channel_1_82 numeric
@attribute channel_1_83 numeric
@attribute channel_1_84 numeric
@attribute channel_1_85 numeric
@attribute channel_1_86 numeric
@attribute channel_1_87 numeric
@attribute channel_1_88 numeric
@attribute channel_1_89 numeric
@attribute channel_1_90 numeric
@attribute channel_1_91 numeric
@attribute channel_1_92 numeric
@attribute channel_1_93 numeric
@attribute channel_1_94 numeric
@attribute channel_1_95 numeric
@attribute channel_1_96 numeric
@attribute channel_1_97 numeric
@attribute channel_1_98 numeric
@attribute channel_1_99 numeric
@attribute channel_1_100 numeric
@attribute channel_1_101 numeric
@attribute channel_1_102 numeric
@attribute channel_1_103 numeric
@attribute channel_1_104 numeric
@attribute channel_1_105 numeric
@attribute channel_1_106 numeric
@attribute channel_1_107 numeric
@attribute channel_1_108 numeric
@attribute channel_1_109 numeric
@attribute channel_1_110 numeric
@attribute channel_1_111 numeric
@attribute channel_1_112 numeric
@attribute channel_1_113 numeric
@attribute channel_1_114 numeric
@attribute channel_1_115 numeric
@attribute channel_1_116 numeric
@attribute channel_1_117 numeric
@attribute channel_1_118 numeric
@attribute channel_1_119 numeric
@attribute channel_1_120 numeric
@attribute channel_1_121 numeric
@attribute channel_1_122 numeric
@attribute channel_1_123 numeric
@attribute channel_1_124 numeric
@attribute channel_1_125 numeric
@attribute channel_1_126 numeric
@attribute channel_1_127 numeric
@attribute channel_1_128 numeric
@attribute channel_1_129 numeric
@attribute channel_1_130 numeric
@attribute channel_1_131 numeric
@attribute channel_1_132 numeric
@attribute channel_1_133 numeric
@attribute channel_1_134 numeric
@attribute channel_1_135 numeric
@attribute channel_1_136 numeric
@attribute channel_1_137 numeric
@attribute channel_1_138 numeric
@attribute channel_1_139 numeric
@attribute channel_1_140 numeric
@attribute channel_1_141 numeric
@attribute channel_1_142 numeric
@attribute channel_1_143 numeric
@attribute channel_1_144 numeric
@attribute channel_1_145 numeric
@attribute channel_1_146 numeric
@attribute channel_1_147 numeric
@attribute channel_1_148 numeric
@attribute channel_1_149 numeric
@attribute channel_1_150 numeric
@attribute channel_1_151 numeric
@attribute channel_1_152 numeric
@attribute channel_1_153 numeric
@attribute channel_1_154 numeric
@attribute channel_1_155 numeric
@attribute channel_1_156 numeric
@attribute channel_1_157 numeric
@attribute channel_1_158 numeric
@attribute channel_1_159 numeric
@attribute channel_1_160 numeric
@attribute channel_1_161 numeric
@attribute channel_1_162 numeric
@attribute channel_1_163 numeric
@attribute channel_1_164 numeric
@attribute channel_1_165 numeric
@attribute channel_1_166 numeric
@attribute channel_1_167 numeric
@attribute channel_1_168 numeric
@attribute channel_1_169 numeric
@attribute channel_1_170 numeric
@attribute channel_1_171 numeric
@attribute channel_1_172 numeric
@attribute channel_1_173 numeric
@attribute channel_1_174 numeric
@attribute channel_1_175 numeric
@attribute channel_1_176 numeric
@attribute channel_1_177 numeric
@attribute channel_1_178 numeric
@attribute channel_1_179 numeric
@attribute channel_1_180 numeric
@attribute channel_1_181 numeric
@attribute target {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
0.117732,0.152005,0.174999,0.184383,0.181186,0.166907,0.141875,0.105131,0.054799,-0.011491,-0.095803,-0.198736,-0.318805,-0.452843,-0.596644,-0.745109,-0.892524,-1.033638,-1.164749,-1.283482,-1.387456,-1.47342,-1.537667,-1.576969,-1.589007,-1.572134,-1.525135,-1.447724,-1.341624,-1.211206,-1.062775,-0.902736,-0.735888,-0.564937,-0.391246,-0.215648,-0.038402,0.141023,0.322936,0.505753,0.6856,0.857456,1.016281,1.157414,1.276926,1.372303,1.442934,1.489943,1.515553,1.522442,1.513242,1.489993,1.453521,1.403139,1.337105,1.253696,1.152163,1.03307,0.898122,0.74996,0.592033,0.428371,0.263079,0.099719,-0.059151,-0.212088,-0.358451,-0.497798,-0.629323,-0.751509,-0.861977,-0.957563,-1.034614,-1.089516,-1.119514,-1.123911,-1.105441,-1.070956,-1.030301,-0.993209,-0.965858,-0.94941,-0.941359,-0.938167,-0.937148,-0.936888,-0.936835,-0.936826,-0.936825,-0.936824,-0.936812,-0.936718,-0.93616,-0.933555,-0.923992,-0.896351,-0.833367,-0.720061,-0.558973,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
0.077482,0.097735,0.11076,0.115388,0.111483,0.098516,0.075328,0.040575,-0.006746,-0.066726,-0.138093,-0.21825,-0.303785,-0.390996,-0.476364,-0.557184,-0.632165,-0.701605,-0.767026,-0.83045,-0.89348,-0.956534,-1.01861,-1.077501,-1.130174,-1.173234,-1.20339,-1.217591,-1.212896,-1.186739,-1.137738,-1.066312,-0.974457,-0.864898,-0.740289,-0.602904,-0.454791,-0.298051,-0.13497,0.032011,0.200366,0.367515,0.530696,0.686709,0.831977,0.963185,1.078161,1.176357,1.258758,1.327358,1.384392,1.4314,1.468303,1.492896,1.501178,1.488229,1.448944,1.378359,1.272018,1.126841,0.942387,0.721892,0.472372,0.203622,-0.073385,-0.347999,-0.610827,-0.853899,-1.070389,-1.254551,-1.402125,-1.510773,-1.580147,-1.611577,-1.607679,-1.572131,-1.509741,-1.426747,-1.331345,-1.234177,-1.147446,-1.08144,-1.040091,-1.019683,-1.012284,-1.010653,-1.010668,-1.01085,-1.010934,-1.010957,-1.010962,-1.010962,-1.010961,-1.010948,-1.010847,-1.010245,-1.007433,-0.997113,-0.967286,-0.899317,-0.777044,-0.603208,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
0.14401,0.184258,0.210159,0.219415,0.21372,0.195214,0.16502,0.123801,0.072294,0.01085,-0.061113,-0.144705,-0.240506,-0.347865,-0.464645,-0.587067,-0.709919,-0.827433,-0.934331,-1.026283,-1.099654,-1.151189,-1.178205,-1.179244,-1.154753,-1.107318,-1.04117,-0.961168,-0.871867,-0.777148,-0.680329,-0.584215,-0.490655,-0.39997,-0.311116,-0.222694,-0.133678,-0.042972,0.051371,0.151612,0.258515,0.370269,0.483167,0.592981,0.695711,0.787642,0.865234,0.925269,0.965434,0.985164,0.986279,0.97291,0.950537,0.92455,0.898994,0.87584,0.854793,0.833661,0.809103,0.777301,0.734288,0.676304,0.600553,0.506108,0.394324,0.268338,0.132001,-0.010959,-0.157074,-0.302918,-0.444947,-0.579401,-0.702184,-0.808905,-0.895291,-0.957855,-0.994338,-1.0037,-0.985909,-0.94196,-0.874243,-0.787408,-0.689859,-0.594634,-0.516979,-0.467867,-0.447873,-0.447616,-0.454868,-0.461547,-0.465259,-0.466732,-0.46717,-0.467269,-0.467287,-0.467289,-0.467289,-0.467282,-0.467236,-0.466957,-0.465658,-0.460888,-0.447101,-0.415684,-0.359167,-0.278816,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
0.126274,0.155471,0.170348,0.172695,0.168522,0.163142,0.158888,0.15569,0.152403,0.147377,0.13822,0.12158,0.093486,0.049904,-0.01295,-0.098145,-0.206817,-0.336863,-0.482904,-0.637667,-0.793542,-0.943397,-1.080963,-1.201347,-1.301482,-1.379859,-1.435585,-1.467714,-1.475499,-1.459102,-1.419824,-1.359636,-1.280761,-1.185911,-1.078896,-0.964729,-0.848834,-0.735747,-0.628027,-0.525945,-0.428053,-0.332317,-0.237018,-0.140836,-0.042172,0.06135,0.17214,0.291044,0.416526,0.545286,0.673287,0.796309,0.910201,1.011188,1.096172,1.163026,1.211006,1.241071,1.255653,1.257717,1.249577,1.232129,1.204905,1.166638,1.115687,1.050292,0.969164,0.872253,0.760922,0.637519,0.504977,0.366616,0.225819,0.085468,-0.052551,-0.187418,-0.318913,-0.446699,-0.569761,-0.686118,-0.792821,-0.886285,-0.962926,-1.019813,-1.055084,-1.068043,-1.059063,-1.029564,-0.982403,-0.922673,-0.85832,-0.799171,-0.753662,-0.72518,-0.711237,-0.706256,-0.705192,-0.705221,-0.70535,-0.705408,-0.705424,-0.705427,-0.705427,-0.705426,-0.705417,-0.705346,-0.704926,-0.702965,-0.695763,-0.67495,-0.627523,-0.542204,-0.420905,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
0.329049,0.417,0.467704,0.475333,0.444623,0.382265,0.292316,0.176847,0.038453,-0.118153,-0.286002,-0.456634,-0.62124,-0.771961,-0.902992,-1.011065,-1.095301,-1.156853,-1.198612,-1.224824,-1.240167,-1.248249,-1.250324,-1.245302,-1.230942,-1.204981,-1.165476,-1.110909,-1.040627,-0.955286,-0.856693,-0.747049,-0.628149,-0.501105,-0.366681,-0.225755,-0.079371,0.071487,0.225844,0.38229,0.538476,0.690922,0.835312,0.967207,1.082785,1.17923,1.254861,1.309297,1.343652,1.36057,1.363928,1.357897,1.345403,1.326815,1.299796,1.260189,1.203059,1.123514,1.017611,0.883463,0.722042,0.537076,0.334212,0.120257,-0.097145,-0.309907,-0.510407,-0.692635,-0.852912,-0.989735,-1.102916,-1.192759,-1.259816,-1.304904,-1.328851,-1.331993,-1.313811,-1.272949,-1.207578,-1.115888,-0.996493,-0.848844,-0.673919,-0.475133,-0.25857,-0.031967,0.19658,0.418595,0.624257,0.802451,0.942612,1.037349,1.084847,1.090511,1.066866,1.030441,0.996062,0.97188,0.958633,0.952914,0.950963,0.950438,0.950326,0.950307,0.950305,0.950303,0.950291,0.950196,0.94963,0.946987,0.937286,0.909248,0.845358,0.730422,0.567016,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
0.171771,0.230475,0.27946,0.314639,0.335775,0.343459,0.337501,0.317168,0.282038,0.232493,0.169568,0.094293,0.007171,-0.091215,-0.198646,-0.31072,-0.422418,-0.53002,-0.631319,-0.724755,-0.809379,-0.885833,-0.956876,-1.02658,-1.098618,-1.174555,-1.252834,-1.328907,-1.396502,-1.449368,-1.482669,-1.493585,-1.48122,-1.446388,-1.391764,-1.322057,-1.243272,-1.160758,-1.077244,-0.992521,-0.904923,-0.812904,-0.71536,-0.611132,-0.498928,-0.377797,-0.247464,-0.108421,0.037822,0.188416,0.339319,0.485815,0.622995,0.746262,0.85196,0.937678,1.001993,1.04423,1.064848,1.066234,1.053099,1.03182,1.008882,0.989303,0.975911,0.969505,0.969159,0.972123,0.973731,0.967983,0.948855,0.911774,0.854606,0.777815,0.683907,0.576706,0.460788,0.340885,0.221165,0.104821,-0.005779,-0.10886,-0.203665,-0.291352,-0.37537,-0.460594,-0.551521,-0.650392,-0.756251,-0.865463,-0.973046,-1.073455,-1.1604,-1.226952,-1.267158,-1.278377,-1.262555,-1.225949,-1.177925,-1.129003,-1.088023,-1.059522,-1.043126,-1.03538,-1.032398,-1.031469,-1.031237,-1.03119,-1.031183,-1.031182,-1.03118,-1.031167,-1.031063,-1.030449,-1.027582,-1.017055,-0.986631,-0.917303,-0.792585,-0.615272,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
0.274256,0.341705,0.373784,0.365938,0.322948,0.251162,0.1545,0.035261,-0.103544,-0.257053,-0.418986,-0.582518,-0.740649,-0.886421,-1.013968,-1.120319,-1.206422,-1.276145,-1.334062,-1.383988,-1.428845,-1.470508,-1.508746,-1.540377,-1.560123,-1.562679,-1.544154,-1.502122,-1.435228,-1.34335,-1.22813,-1.092854,-0.941261,-0.776083,-0.598646,-0.409939,-0.212124,-0.009097,0.194066,0.391968,0.579511,0.752419,0.907569,1.042883,1.157108,1.250106,1.323419,1.380171,1.423881,1.456954,1.479904,1.491558,1.489637,1.471181,1.432932,1.371938,1.286416,1.176469,1.044107,0.892617,0.725962,0.548447,0.36414,0.175853,-0.01558,-0.210924,-0.411147,-0.616077,-0.824055,-1.032089,-1.235132,-1.424493,-1.587225,-1.708268,-1.774697,-1.779263,-1.720831,-1.602234,-1.428398,-1.206815,-0.949726,-0.676107,-0.412144,-0.188786,-0.033831,0.040851,0.047911,0.018273,-0.01718,-0.041969,-0.054332,-0.058969,-0.060302,-0.060599,-0.06065,-0.060657,-0.060658,-0.060657,-0.060651,-0.060615,-0.060446,-0.059827,-0.058037,-0.053959,-0.046623,-0.036192,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
0.286116,0.364249,0.41254,0.427684,0.416245,0.387013,0.346125,0.296285,0.238018,0.171131,0.095632,0.012262,-0.076885,-0.16807,-0.256842,-0.339726,-0.415139,-0.483222,-0.545557,-0.605059,-0.665389,-0.729759,-0.799857,-0.875528,-0.955063,-1.035485,-1.112495,-1.180482,-1.233326,-1.266052,-1.276321,-1.264557,-1.232667,-1.182622,-1.115983,-1.034155,-0.938549,-0.830413,-0.710751,-0.58051,-0.440745,-0.292653,-0.137846,0.020853,0.178925,0.331017,0.472661,0.601218,0.715646,0.816148,0.904195,0.98239,1.053712,1.120449,1.183444,1.242094,1.294862,1.339494,1.372479,1.388462,1.380703,1.342794,1.270602,1.163094,1.021628,0.848689,0.647492,0.422716,0.181239,-0.068192,-0.316221,-0.554306,-0.775609,-0.974988,-1.14826,-1.291463,-1.40073,-1.472786,-1.505467,-1.497813,-1.449903,-1.362797,-1.238485,-1.079725,-0.890106,-0.674543,-0.439731,-0.194152,0.052375,0.289422,0.50688,0.695917,0.849781,0.964257,1.037763,1.071578,1.070849,1.045664,1.009866,0.976549,0.95317,0.94037,0.934847,0.932966,0.93246,0.932353,0.932335,0.932332,0.932331,0.932318,0.932225,0.93167,0.929077,0.91956,0.892052,0.82937,0.716608,0.556292,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
0.15391,0.188361,0.203759,0.201572,0.188955,0.173044,0.157849,0.144099,0.130105,0.112955,0.090289,0.061663,0.027906,-0.011049,-0.057174,-0.112883,-0.178944,-0.254102,-0.336279,-0.423744,-0.515474,-0.610985,-0.709931,-0.811552,-0.914091,-1.014538,-1.109025,-1.193517,-1.264066,-1.316612,-1.34711,-1.352426,-1.331445,-1.285588,-1.218478,-1.135218,-1.041594,-0.94305,-0.843454,-0.744324,-0.645067,-0.543924,-0.438838,-0.327844,-0.209171,-0.081516,0.055432,0.200728,0.352465,0.508084,0.664062,0.815413,0.955874,1.078727,1.177654,1.247429,1.284845,1.289813,1.265875,1.219493,1.158424,1.089912,1.019132,0.948212,0.876203,0.799922,0.715129,0.617615,0.504186,0.373592,0.227159,0.068688,-0.096507,-0.262876,-0.425462,-0.580029,-0.722928,-0.85113,-0.962189,-1.053816,-1.123325,-1.167646,-1.184187,-1.172073,-1.133268,-1.073545,-1.003012,-0.934814,-0.880939,-0.847126,-0.831156,-0.82618,-0.825725,-0.826227,-0.826573,-0.826702,-0.826735,-0.826742,-0.826742,-0.826741,-0.826731,-0.826648,-0.826156,-0.823857,-0.815417,-0.791025,-0.735441,-0.63545,-0.49329,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
0.168668,0.221538,0.26238,0.28934,0.30574,0.31604,0.323026,0.327128,0.327033,0.320835,0.307181,0.285719,0.256657,0.220021,0.175191,0.1209,0.05582,-0.020542,-0.107445,-0.203319,-0.306318,-0.414491,-0.525804,-0.638283,-0.750089,-0.85941,-0.964382,-1.063112,-1.153801,-1.23485,-1.304668,-1.361166,-1.401498,-1.422551,-1.42212,-1.400025,-1.358245,-1.299746,-1.227044,-1.141989,-1.046819,-0.944974,-0.840381,-0.735561,-0.630332,-0.522498,-0.409905,-0.291728,-0.16795,-0.038316,0.097586,0.239384,0.385549,0.533849,0.681682,0.825852,0.962373,1.08685,1.195224,1.284401,1.352574,1.399247,1.425036,1.431429,1.42069,1.395712,1.359482,1.314141,1.260157,1.19622,1.119965,1.029089,0.922241,0.799285,0.661022,0.508873,0.344839,0.171723,-0.006662,-0.185751,-0.36107,-0.528929,-0.686179,-0.829519,-0.95532,-1.060035,-1.140732,-1.195552,-1.223968,-1.226737,-1.205726,-1.163653,-1.103639,-1.028885,-0.943184,-0.852355,-0.765377,-0.693059,-0.643587,-0.617971,-0.609888,-0.610366,-0.612809,-0.614519,-0.615265,-0.615498,-0.615553,-0.615562,-0.615564,-0.615563,-0.615555,-0.615493,-0.615127,-0.613415,-0.607131,-0.588969,-0.547584,-0.473134,-0.367287,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
0.27411,0.357604,0.419297,0.455113,0.468672,0.465083,0.447419,0.416645,0.372661,0.314892,0.242296,0.153362,0.046723,-0.077464,-0.216339,-0.364775,-0.517195,-0.668749,-0.814841,-0.95042,-1.070556,-1.171984,-1.254281,-1.319723,-1.371727,-1.412855,-1.443858,-1.464209,-1.473027,-1.469259,-1.451418,-1.417928,-1.368342,-1.30456,-1.230964,-1.153158,-1.076073,-1.002648,-0.933612,-0.867877,-0.802938,-0.735274,-0.660965,-0.576531,-0.479787,-0.370341,-0.249401,-0.119191,0.017488,0.157514,0.297833,0.435773,0.568988,0.695257,0.81258,0.919533,1.015478,1.100189,1.172958,1.232016,1.275244,1.301749,1.312651,1.310247,1.29667,1.273442,1.241903,1.203512,1.159459,1.109839,1.052992,0.985746,0.904735,0.808001,0.695749,0.569904,0.433148,0.288359,0.138557,-0.013103,-0.163619,-0.310616,-0.452768,-0.589798,-0.721881,-0.848804,-0.969433,-1.081707,-1.182956,-1.270194,-1.340346,-1.390721,-1.419677,-1.42694,-1.413285,-1.380077,-1.329392,-1.264996,-1.193526,-1.124357,-1.066997,-1.027091,-1.004263,-0.993723,-0.989865,-0.988769,-0.988535,-0.9885,-0.988497,-0.988497,-0.988497,-0.988495,-0.988482,-0.988383,-0.987795,-0.985046,-0.974955,-0.94579,-0.879332,-0.759777,-0.589803,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
0.260691,0.34316,0.404695,0.438376,0.444452,0.425709,0.38462,0.322911,0.24207,0.143735,0.029592,-0.098865,-0.240143,-0.392457,-0.554048,-0.723436,-0.89866,-1.076286,-1.251482,-1.419008,-1.573807,-1.71054,-1.822657,-1.902325,-1.942112,-1.937666,-1.889265,-1.801027,-1.678959,-1.529812,-1.361082,-1.180987,-0.997364,-0.815813,-0.638502,-0.464573,-0.291677,-0.117733,0.057452,0.231256,0.398994,0.55597,0.69896,0.826303,0.937351,1.032033,1.110727,1.174404,1.224803,1.264113,1.294162,1.31574,1.328509,1.331258,1.321975,1.297847,1.255761,1.193447,1.110515,1.00861,0.890826,0.761119,0.624099,0.484794,0.347837,0.216373,0.091765,-0.025553,-0.135259,-0.237613,-0.334502,-0.429313,-0.525426,-0.624738,-0.727184,-0.830926,-0.932646,-1.027805,-1.111065,-1.176996,-1.220991,-1.240075,-1.233368,-1.202071,-1.148919,-1.077208,-0.989895,-0.889481,-0.779178,-0.665205,-0.55865,-0.473795,-0.421436,-0.401665,-0.403675,-0.413492,-0.421973,-0.426595,-0.428413,-0.428951,-0.429073,-0.429094,-0.429097,-0.429097,-0.429091,-0.429048,-0.428793,-0.4276,-0.423219,-0.410559,-0.38171,-0.329812,-0.256028,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
0.04681,0.056159,0.059466,0.056794,0.049108,0.037338,0.022132,0.003294,-0.020927,-0.053372,-0.096202,-0.149734,-0.213105,-0.285553,-0.366581,-0.455045,-0.548565,-0.643995,-0.738278,-0.828746,-0.912994,-0.989037,-1.055687,-1.112403,-1.158602,-1.193226,-1.214923,-1.222374,-1.214309,-1.189523,-1.147329,-1.088083,-1.013097,-0.923975,-0.822211,-0.709432,-0.587623,-0.458633,-0.323483,-0.182336,-0.035168,0.117514,0.274377,0.433425,0.592355,0.748947,0.901403,1.048305,1.187953,1.317666,1.433952,1.533527,1.614264,1.675277,1.716226,1.736413,1.734128,1.706408,1.649174,1.557675,1.427016,1.252774,1.031992,0.764841,0.456496,0.118023,-0.23467,-0.583465,-0.910962,-1.202548,-1.447351,-1.638525,-1.77334,-1.852959,-1.88142,-1.863914,-1.8053,-1.709807,-1.581763,-1.42626,-1.249039,-1.055918,-0.852462,-0.644089,-0.436382,-0.235469,-0.04872,0.114145,0.240942,0.320661,0.350893,0.342815,0.316819,0.291268,0.274687,0.266763,0.263876,0.263063,0.262885,0.262855,0.262851,0.26285,0.262846,0.26282,0.262664,0.261933,0.259249,0.251494,0.233822,0.202032,0.156834,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
0.042814,0.049845,0.051085,0.046103,0.034203,0.013001,-0.021542,-0.073585,-0.14574,-0.238489,-0.35045,-0.47883,-0.620012,-0.770125,-0.924956,-1.079275,-1.22667,-1.360492,-1.474987,-1.565627,-1.628855,-1.662077,-1.664099,-1.635502,-1.578556,-1.496668,-1.393724,-1.273573,-1.139589,-0.994132,-0.838036,-0.670639,-0.490773,-0.298299,-0.09512,0.11493,0.326818,0.534805,0.73257,0.913577,1.072006,1.203747,1.306865,1.38165,1.430495,1.457517,1.467677,1.465603,1.454636,1.436425,1.410864,1.376044,1.32843,1.26358,1.177243,1.066257,0.928992,0.765392,0.576823,0.365897,0.136473,-0.106158,-0.355373,-0.604033,-0.845455,-1.073405,-1.280922,-1.459361,-1.599105,-1.691844,-1.732813,-1.721324,-1.659553,-1.551131,-1.400879,-1.215306,-1.002614,-0.771738,-0.531091,-0.287675,-0.04691,0.18658,0.407333,0.607959,0.780003,0.916249,1.012576,1.068491,1.087123,1.075569,1.044965,1.008529,0.977313,0.956562,0.945648,0.941085,0.93957,0.939171,0.939087,0.939074,0.939072,0.93907,0.939058,0.938964,0.938405,0.935794,0.926207,0.898501,0.835365,0.721788,0.560313,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11
