@relation CharacterTrajectories_channel_2

@attribute channel_2_0 numeric
@attribute channel_2_1 numeric
@attribute channel_2_2 numeric
@attribute channel_2_3 numeric
@attribute channel_2_4 numeric
@attribute channel_2_5 numeric
@attribute channel_2_6 numeric
@attribute channel_2_7 numeric
@attribute channel_2_8 numeric
@attribute channel_2_9 numeric
@attribute channel_2_10 numeric
@attribute channel_2_11 numeric
@attribute channel_2_12 numeric
@attribute channel_2_13 numeric
@attribute channel_2_14 numeric
@attribute channel_2_15 numeric
@attribute channel_2_16 numeric
@attribute channel_2_17 numeric
@attribute channel_2_18 numeric
@attribute channel_2_19 numeric
@attribute channel_2_20 numeric
@attribute channel_2_21 numeric
@attribute channel_2_22 numeric
@attribute channel_2_23 numeric
@attribute channel_2_24 numeric
@attribute channel_2_25 numeric
@attribute channel_2_26 numeric
@attribute channel_2_27 numeric
@attribute channel_2_28 numeric
@attribute channel_2_29 numeric
@attribute channel_2_30 numeric
@attribute channel_2_31 numeric
@attribute channel_2_32 numeric
@attribute channel_2_33 numeric
@attribute channel_2_34 numeric
@attribute channel_2_35 numeric
@attribute channel_2_36 numeric
@attribute channel_2_37 numeric
@attribute channel_2_38 numeric
@attribute channel_2_39 numeric
@attribute channel_2_40 numeric
@attribute channel_2_41 numeric
@attribute channel_2_42 numeric
@attribute channel_2_43 numeric
@attribute channel_2_44 numeric
@attribute channel_2_45 numeric
@attribute channel_2_46 numeric
@attribute channel_2_47 numeric
@attribute channel_2_48 numeric
@attribute channel_2_49 numeric
@attribute channel_2_50 numeric
@attribute channel_2_51 numeric
@attribute channel_2_52 numeric
@attribute channel_2_53 numeric
@attribute channel_2_54 numeric
@attribute channel_2_55 numeric
@attribute channel_2_56 numeric
@attribute channel_2_57 numeric
@attribute channel_2_58 numeric
@attribute channel_2_59 numeric
@attribute channel_2_60 numeric
@attribute channel_2_61 numeric
@attribute channel_2_62 numeric
@attribute channel_2_63 numeric
@attribute channel_2_64 numeric
@attribute channel_2_65 numeric
@attribute channel_2_66 numeric
@attribute channel_2_67 numeric
@attribute channel_2_68 numeric
@attribute channel_2_69 numeric
@attribute channel_2_70 numeric
@attribute channel_2_71 numeric
@attribute channel_2_72 numeric
@attribute channel_2_73 numeric
@attribute channel_2_74 numeric
@attribute channel_2_75 numeric
@attribute channel_2_76 numeric
@attribute channel_2_77 numeric
@attribute channel_2_78 numeric
@attribute channel_2_79 numeric
@attribute channel_2_80 numeric
@attribute channel_2_81 numeric
@attribute channel_2_82 numeric
@attribute channel_2_83 numeric
@attribute channel_2_84 numeric
@attribute channel_2_85 numeric
@attribute channel_2_86 numeric
@attribute channel_2_87 numeric
@attribute channel_2_88 numeric
@attribute channel_2_89 numeric
@attribute channel_2_90 numeric
@attribute channel_2_91 numeric
@attribute channel_2_92 numeric
@attribute channel_2_93 numeric
@attribute channel_2_94 numeric
@attribute channel_2_95 numeric
@attribute channel_2_96 numeric
@attribute channel_2_97 numeric
@attribute channel_2_98 numeric
@attribute channel_2_99 numeric
@attribute channel_2_100 numeric
@attribute channel_2_101 numeric
@attribute channel_2_102 numeric
@attribute channel_2_103 numeric
@attribute channel_2_104 numeric
@attribute channel_2_105 numeric
@attribute channel_2_106 numeric
@attribute channel_2_107 numeric
@attribute channel_2_108 numeric
@attribute channel_2_109 numeric
@attribute channel_2_110 numeric
@attribute channel_2_111 numeric
@attribute channel_2_112 numeric
@attribute channel_2_113 numeric
@attribute channel_2_114 numeric
@attribute channel_2_115 numeric
@attribute channel_2_116 numeric
@attribute channel_2_117 numeric
@attribute channel_2_118 numeric
@attribute channel_2_119 numeric
@attribute channel_2_120 numeric
@attribute channel_2_121 numeric
@attribute channel_2_122 numeric
@attribute channel_2_123 numeric
@attribute channel_2_124 numeric
@attribute channel_2_125 numeric
@attribute channel_2_126 numeric
@attribute channel_2_127 numeric
@attribute channel_2_128 numeric
@attribute channel_2_129 numeric
@attribute channel_2_130 numeric
@attribute channel_2_131 numeric
@attribute channel_2_132 numeric
@attribute channel_2_133 numeric
@attribute channel_2_134 numeric
@attribute channel_2_135 numeric
@attribute channel_2_136 numeric
@attribute channel_2_137 numeric
@attribute channel_2_138 numeric
@attribute channel_2_139 numeric
@attribute channel_2_140 numeric
@attribute channel_2_141 numeric
@attribute channel_2_142 numeric
@attribute channel_2_143 numeric
@attribute channel_2_144 numeric
@attribute channel_2_145 numeric
@attribute channel_2_146 numeric
@attribute channel_2_147 numeric
@attribute channel_2_148 numeric
@attribute channel_2_149 numeric
@attribute channel_2_150 numeric
@attribute channel_2_151 numeric
@attribute channel_2_152 numeric
@attribute channel_2_153 numeric
@attribute channel_2_154 numeric
@attribute channel_2_155 numeric
@attribute channel_2_156 numeric
@attribute channel_2_157 numeric
@attribute channel_2_158 numeric
@attribute channel_2_159 numeric
@attribute channel_2_160 numeric
@attribute channel_2_161 numeric
@attribute channel_2_162 numeric
@attribute channel_2_163 numeric
@attribute channel_2_164 numeric
@attribute channel_2_165 numeric
@attribute channel_2_166 numeric
@attribute channel_2_167 numeric
@attribute channel_2_168 numeric
@attribute channel_2_169 numeric
@attribute channel_2_170 numeric
@attribute channel_2_171 numeric
@attribute channel_2_172 numeric
@attribute channel_2_173 numeric
@attribute channel_2_174 numeric
@attribute channel_2_175 numeric
@attribute channel_2_176 numeric
@attribute channel_2_177 numeric
@attribute channel_2_178 numeric
@attribute channel_2_179 numeric
@attribute channel_2_180 numeric
@attribute channel_2_181 numeric
@attribute target {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
0.306487,0.402361,0.476519,0.523361,0.547037,0.554726,0.550893,0.536904,0.513309,0.480321,0.437139,0.383643,0.324991,0.274716,0.249431,0.255473,0.28177,0.310211,0.331065,0.343006,0.340669,0.3114,0.249146,0.167992,0.095898,0.053672,0.042064,0.047937,0.058666,0.070659,0.088192,0.115387,0.148532,0.178815,0.204727,0.237465,0.288412,0.350721,0.396441,0.395891,0.342357,0.257163,0.170564,0.101279,0.055868,0.040582,0.06412,0.126841,0.2114,0.288538,0.335432,0.348352,0.335688,0.302263,0.246771,0.173087,0.09654,0.036305,0.00358,-0.003671,0.002681,0.009393,0.009175,0.002625,-0.004609,-0.007912,-0.009139,-0.013985,-0.022902,-0.02878,-0.025558,-0.015496,-0.005531,0.001642,0.009572,0.01971,0.024583,0.015321,-0.004587,-0.020372,-0.022097,-0.013345,-0.003283,0.003544,0.008342,0.013865,0.021182,0.028803,0.033952,0.035995,0.039165,0.049462,0.066592,0.080733,0.080132,0.061722,0.033615,0.008903,-0.002368,0.001134,0.01072,0.013041,-0.0017,-0.038402,-0.104103,-0.213004,-0.381841,-0.618605,-0.912104,-1.2296,-1.526348,-1.761747,-1.911451,-1.971359,-1.956862,-1.898311,-1.83001,-1.776248,-1.744515,-1.730055,-1.72492,-1.723493,-1.723183,-1.72313,-1.723123,-1.72312,-1.723097,-1.722925,-1.721899,-1.717107,-1.699517,-1.648678,-1.53283,-1.324424,-1.02813,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
0.742225,0.90892,0.979855,0.966443,0.908762,0.8396,0.77101,0.704343,0.639862,0.57644,0.510856,0.440905,0.366217,0.286685,0.204776,0.128869,0.068391,0.024069,-0.012078,-0.044436,-0.065566,-0.063936,-0.036825,0.007836,0.058752,0.106382,0.145119,0.176463,0.20801,0.24408,0.2791,0.304853,0.320325,0.327737,0.324322,0.30779,0.285491,0.266906,0.249279,0.222659,0.191085,0.17808,0.203069,0.255605,0.300554,0.310115,0.28582,0.248541,0.214039,0.182544,0.148069,0.111347,0.080114,0.058068,0.039122,0.015198,-0.014284,-0.042937,-0.062664,-0.065829,-0.048015,-0.013876,0.022636,0.048299,0.05958,0.060117,0.053949,0.045098,0.03882,0.037276,0.036823,0.033889,0.030249,0.029321,0.031213,0.033829,0.034648,0.030573,0.021063,0.011337,0.00837,0.016513,0.040405,0.085292,0.147701,0.210349,0.252498,0.264234,0.248995,0.217244,0.183043,0.161893,0.161246,0.171484,0.173253,0.155683,0.123532,0.08732,0.052783,0.021977,-0.000645,-0.008078,0.004076,0.033526,0.070286,0.099248,0.108075,0.095654,0.07043,0.03771,-0.011937,-0.104483,-0.275831,-0.559054,-0.966161,-1.469575,-1.994544,-2.435363,-2.698753,-2.754339,-2.65312,-2.492136,-2.353301,-2.26857,-2.229598,-2.215783,-2.211974,-2.211153,-2.211015,-2.210996,-2.210991,-2.210962,-2.210741,-2.209424,-2.203276,-2.180706,-2.115472,-1.966824,-1.699411,-1.319228,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
0.667544,0.930842,1.131125,1.210524,1.162356,1.0389,0.915262,0.83878,0.811333,0.811901,0.821887,0.827887,0.816605,0.778869,0.715378,0.635435,0.55266,0.479252,0.418143,0.361158,0.297254,0.220994,0.134406,0.045728,-0.033291,-0.091609,-0.120726,-0.114661,-0.074556,-0.015113,0.039244,0.069359,0.072289,0.058034,0.039298,0.024887,0.017571,0.014333,0.010389,0.00468,-0.000193,-0.003231,-0.006359,-0.00966,-0.00983,-0.005525,-0.000775,-0.000759,-0.005632,-0.008553,0.001187,0.030343,0.073505,0.114247,0.1376,0.141025,0.13335,0.127169,0.133251,0.155369,0.184766,0.204331,0.206075,0.202987,0.215474,0.244922,0.267918,0.25938,0.215567,0.152042,0.085831,0.024427,-0.031069,-0.076771,-0.102439,-0.099,-0.069556,-0.030164,0.002027,0.020462,0.028834,0.032424,0.033502,0.033586,0.034328,0.03437,0.029615,0.018774,0.005638,-0.004707,-0.007644,0.002533,0.028427,0.061056,0.081731,0.075864,0.042489,-0.007415,-0.055514,-0.082072,-0.077356,-0.048998,-0.013387,0.019713,0.051415,0.085861,0.122169,0.152402,0.164238,0.147525,0.103218,0.046877,0.00007,-0.023252,-0.021791,-0.002176,0.025777,0.050982,0.065236,0.068146,0.065277,0.060658,0.053549,0.04236,0.027757,0.010617,-0.009019,-0.028193,-0.03895,-0.032856,-0.007287,0.03151,0.068961,0.087605,0.076071,0.032308,-0.043401,-0.154965,-0.305252,-0.485633,-0.676997,-0.864542,-1.048542,-1.236607,-1.426014,-1.596513,-1.721314,-1.784397,-1.788362,-1.749988,-1.691263,-1.631103,-1.578897,-1.533644,-1.491073,-1.451641,-1.420348,-1.400563,-1.390839,-1.387145,-1.386061,-1.385814,-1.385771,-1.385765,-1.385762,-1.385744,-1.385605,-1.38478,-1.380927,-1.36678,-1.325895,-1.232727,-1.065124,-0.82684,?,?,?,?,?,?,?,?,9
0.7385,0.907119,0.986322,0.989476,0.959844,0.934716,0.924809,0.918948,0.900978,0.862161,0.803884,0.734608,0.664239,0.598104,0.534344,0.46607,0.386105,0.292944,0.19536,0.110668,0.056446,0.041699,0.061926,0.100366,0.136975,0.159144,0.163955,0.153472,0.132788,0.109696,0.089195,0.069241,0.047291,0.028284,0.018957,0.01663,0.012637,0.005648,0.001955,0.004659,0.014986,0.043122,0.101973,0.185475,0.264461,0.309983,0.31557,0.296332,0.274172,0.265377,0.274869,0.297992,0.328558,0.361381,0.383704,0.373678,0.319298,0.235171,0.150239,0.082574,0.035773,0.012351,0.013643,0.028297,0.037094,0.031881,0.019777,0.008703,-0.001619,-0.012296,-0.017072,-0.009691,0.001712,-0.001952,-0.027973,-0.06022,-0.074679,-0.060525,-0.024418,0.018144,0.050903,0.060236,0.040031,0.001004,-0.029254,-0.027441,0.002621,0.035532,0.052033,0.053742,0.051501,0.049984,0.048465,0.048299,0.052518,0.062708,0.080852,0.108295,0.137819,0.152956,0.141939,0.109263,0.069555,0.034932,0.012252,0.005458,0.012426,0.022196,0.020764,-0.002643,-0.057969,-0.158339,-0.317322,-0.546626,-0.860257,-1.270765,-1.764735,-2.278005,-2.706801,-2.95909,-3.008612,-2.908141,-2.751471,-2.616305,-2.533169,-2.494485,-2.480589,-2.476704,-2.475857,-2.475713,-2.475693,-2.475688,-2.475655,-2.475407,-2.473933,-2.467049,-2.441776,-2.368733,-2.202288,-1.902862,-1.477163,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
1.192575,1.415786,1.463863,1.375409,1.233589,1.098976,0.990138,0.901041,0.818097,0.731825,0.644127,0.558866,0.465907,0.34927,0.214689,0.095597,0.024921,0.006543,0.015291,0.019056,0.002325,-0.024233,-0.035567,-0.017393,0.018605,0.044894,0.042681,0.016278,-0.014137,-0.029927,-0.024938,-0.006147,0.012823,0.023329,0.02964,0.041872,0.061856,0.08195,0.096875,0.110593,0.133557,0.178941,0.255137,0.349963,0.425501,0.442672,0.39524,0.315071,0.245464,0.213045,0.219044,0.245063,0.26311,0.249247,0.19888,0.130217,0.06889,0.029171,0.009826,0.002622,0.000552,0.000092,0.000012,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000001,-0.000011,-0.000082,-0.000494,-0.002356,-0.008894,-0.026719,-0.064282,-0.125098,-0.200253,-0.271448,-0.326272,-0.367436,-0.400791,-0.418013,-0.401868,-0.350673,-0.289911,-0.254414,-0.260649,-0.300893,-0.368964,-0.49255,-0.732005,-1.12949,-1.645011,-2.14685,-2.4834,-2.58132,-2.484475,-2.306014,-2.146206,-2.046639,-2.000091,-1.983344,-1.97866,-1.977639,-1.977465,-1.977441,-1.977436,-1.97741,-1.977212,-1.976035,-1.970536,-1.95035,-1.892007,-1.75906,-1.519896,-1.179873,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
0.949832,1.186348,1.291911,1.260504,1.139347,0.98962,0.851964,0.736034,0.629888,0.519411,0.406181,0.308234,0.242194,0.208361,0.193946,0.182921,0.161075,0.122329,0.075452,0.0377,0.019033,0.017245,0.026109,0.040471,0.055496,0.069495,0.087475,0.114818,0.146848,0.171982,0.187426,0.203686,0.228526,0.252944,0.25916,0.239273,0.204067,0.179227,0.19288,0.254519,0.339987,0.406579,0.427573,0.403957,0.345539,0.259247,0.159749,0.074616,0.030148,0.038201,0.095584,0.183793,0.267294,0.307172,0.288482,0.230594,0.16481,0.106296,0.053385,0.006754,-0.024208,-0.033714,-0.026368,-0.010113,0.008939,0.025437,0.035934,0.039787,0.036333,0.025903,0.013861,0.006554,0.003304,-0.001075,-0.007426,-0.012713,-0.016671,-0.019949,-0.01723,-0.000225,0.031897,0.069881,0.101338,0.11682,0.112417,0.092829,0.070957,0.059015,0.060537,0.074499,0.101946,0.139745,0.171803,0.178614,0.156678,0.120497,0.086318,0.061762,0.048832,0.046428,0.049234,0.051613,0.052477,0.050689,0.037719,0.00126,-0.065972,-0.169045,-0.322904,-0.553725,-0.881905,-1.300311,-1.762194,-2.184067,-2.471167,-2.567118,-2.49473,-2.341542,-2.197351,-2.104994,-2.061179,-2.045315,-2.040875,-2.039909,-2.039745,-2.039723,-2.039718,-2.03969,-2.039486,-2.038272,-2.0326,-2.011778,-1.951598,-1.814464,-1.567767,-1.217034,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
0.736402,0.979008,1.142196,1.19372,1.154356,1.080267,1.020196,0.986977,0.965194,0.938396,0.905447,0.874883,0.850715,0.825894,0.785738,0.715974,0.611547,0.482,0.34831,0.231149,0.14019,0.075061,0.033504,0.013671,0.011268,0.020693,0.037094,0.053267,0.05935,0.051361,0.036023,0.022178,0.012216,0.006157,0.006513,0.012357,0.015565,0.010338,0.001013,-0.005207,-0.006282,0.000725,0.026551,0.079796,0.150886,0.213916,0.247146,0.248881,0.234584,0.225038,0.236662,0.272346,0.31671,0.347357,0.353863,0.339827,0.30791,0.254827,0.183802,0.111194,0.055084,0.022045,0.007072,0.001809,0.000368,0.000059,0.000008,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000002,-0.00002,-0.00016,-0.000998,-0.004943,-0.019583,-0.062556,-0.162765,-0.34964,-0.631142,-0.978695,-1.33674,-1.648974,-1.878827,-2.01651,-2.076172,-2.082703,-2.054727,-2.000472,-1.928185,-1.853157,-1.791651,-1.751528,-1.73059,-1.721835,-1.718908,-1.718129,-1.717964,-1.717936,-1.717933,-1.71793,-1.717907,-1.717735,-1.716712,-1.711935,-1.694398,-1.643712,-1.528213,-1.320434,-1.025034,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
0.535748,0.668252,0.734589,0.735412,0.695295,0.643741,0.600237,0.566887,0.531435,0.481325,0.416104,0.344972,0.27646,0.215845,0.169504,0.144891,0.145722,0.169796,0.210261,0.2575,0.301705,0.335631,0.355019,0.356073,0.33393,0.287338,0.22639,0.171747,0.142546,0.144861,0.169892,0.200709,0.225357,0.250312,0.297597,0.377958,0.466024,0.513319,0.491162,0.414375,0.323,0.25103,0.21244,0.204112,0.215588,0.238714,0.267815,0.290572,0.286861,0.243767,0.169881,0.092046,0.038289,0.020603,0.029362,0.044404,0.053447,0.059242,0.069428,0.083938,0.095419,0.098553,0.093866,0.083502,0.068456,0.05075,0.034299,0.02207,0.014729,0.012194,0.01355,0.015426,0.014014,0.009463,0.00568,0.0061,0.012776,0.027928,0.050579,0.072126,0.081985,0.078428,0.068755,0.059724,0.053599,0.051907,0.055905,0.063737,0.072919,0.084352,0.098993,0.113298,0.122511,0.125366,0.12149,0.107861,0.0837,0.056889,0.038534,0.03174,0.03264,0.040506,0.056704,0.073662,0.075183,0.048266,-0.014493,-0.121935,-0.282235,-0.496692,-0.768471,-1.112786,-1.537555,-2.004988,-2.422717,-2.688838,-2.758396,-2.67252,-2.523904,-2.393182,-2.312738,-2.275553,-2.262316,-2.258652,-2.257859,-2.257725,-2.257707,-2.257703,-2.257673,-2.257447,-2.256102,-2.249825,-2.226777,-2.160165,-2.008376,-1.735314,-1.347099,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
0.595155,0.758693,0.854459,0.869864,0.817197,0.720991,0.606347,0.491931,0.386508,0.289856,0.199081,0.115544,0.045914,-0.001821,-0.021898,-0.013025,0.01818,0.055696,0.081256,0.086682,0.077449,0.063115,0.048339,0.034584,0.024157,0.018324,0.016383,0.020473,0.036981,0.070252,0.118545,0.177391,0.24291,0.311159,0.376626,0.428823,0.448892,0.419047,0.344414,0.260578,0.210535,0.212334,0.249073,0.287998,0.307724,0.307009,0.291637,0.26218,0.218032,0.165941,0.1177,0.08087,0.054713,0.034562,0.019074,0.01326,0.023078,0.045917,0.068997,0.079761,0.076019,0.064309,0.051707,0.042149,0.037624,0.038211,0.041011,0.041968,0.039,0.032143,0.02269,0.014681,0.014537,0.024667,0.038243,0.044975,0.043047,0.041669,0.050483,0.069772,0.09189,0.108339,0.114859,0.113447,0.110493,0.111921,0.120211,0.133543,0.143889,0.139412,0.117249,0.094305,0.096289,0.131032,0.177508,0.204714,0.196043,0.151599,0.07314,-0.046407,-0.221305,-0.466133,-0.787917,-1.176279,-1.59339,-1.971747,-2.232229,-2.325225,-2.267246,-2.132607,-2.001648,-1.9156,-1.873852,-1.858431,-1.854038,-1.853068,-1.852901,-1.852878,-1.852873,-1.852849,-1.852663,-1.85156,-1.846408,-1.827493,-1.772825,-1.648253,-1.424154,-1.10555,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
0.378953,0.492411,0.571211,0.61555,0.642103,0.667693,0.697463,0.723503,0.730006,0.702034,0.636185,0.545154,0.449175,0.361983,0.286032,0.219972,0.168518,0.143085,0.1495,0.175239,0.195868,0.197683,0.187817,0.179503,0.175595,0.170358,0.159785,0.146201,0.137852,0.144513,0.167681,0.196025,0.217278,0.234247,0.263022,0.315261,0.386705,0.461297,0.519811,0.544802,0.526821,0.472972,0.405579,0.345295,0.296194,0.251417,0.211101,0.189329,0.201147,0.242761,0.286342,0.297927,0.263377,0.197796,0.129705,0.076911,0.038271,0.005515,-0.022469,-0.03818,-0.034834,-0.015393,0.006646,0.016426,0.010839,0.001862,0.002955,0.013499,0.02208,0.023014,0.022551,0.029986,0.048915,0.075354,0.099091,0.109388,0.104298,0.092528,0.083494,0.078772,0.07555,0.073923,0.07644,0.082524,0.0871,0.084956,0.075596,0.064883,0.06266,0.076287,0.103164,0.130163,0.143649,0.139893,0.123357,0.098015,0.066296,0.033569,0.003987,-0.029929,-0.087649,-0.190287,-0.354836,-0.595435,-0.918099,-1.306957,-1.718702,-2.093761,-2.374114,-2.520891,-2.532447,-2.450596,-2.339237,-2.248236,-2.194477,-2.17034,-2.161948,-2.15967,-2.159186,-2.159105,-2.159094,-2.15909,-2.159062,-2.158846,-2.15756,-2.151556,-2.129516,-2.065813,-1.920654,-1.659519,-1.28826,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
0.387817,0.4934,0.567191,0.614153,0.648982,0.67875,0.697118,0.694747,0.671842,0.638808,0.607806,0.584939,0.565779,0.536521,0.485002,0.412691,0.331623,0.252043,0.180869,0.128008,0.101543,0.09767,0.105907,0.122031,0.145892,0.170052,0.182479,0.179623,0.166385,0.143959,0.109205,0.067286,0.033656,0.019028,0.019013,0.022204,0.026109,0.045562,0.106166,0.22236,0.37379,0.506875,0.56996,0.549903,0.472455,0.373251,0.277173,0.199947,0.152692,0.137134,0.142779,0.154723,0.162709,0.162884,0.156719,0.149656,0.145695,0.141606,0.128728,0.100907,0.060962,0.020049,-0.011309,-0.031982,-0.046851,-0.055927,-0.052708,-0.034065,-0.007498,0.013474,0.020863,0.017752,0.011181,0.003343,-0.005727,-0.011696,-0.010323,-0.005729,-0.005923,-0.010528,-0.009306,0.007264,0.039925,0.080141,0.11237,0.121091,0.103693,0.075128,0.054122,0.046614,0.0465,0.047375,0.046993,0.044189,0.038804,0.033187,0.02886,0.022961,0.01108,-0.007699,-0.029748,-0.048181,-0.05459,-0.044309,-0.022842,-0.003474,0.004585,0.003198,-0.000633,-0.002856,-0.002598,-0.001291,-0.007076,-0.03621,-0.105754,-0.22803,-0.41525,-0.683177,-1.038988,-1.459984,-1.886023,-2.237456,-2.449175,-2.502304,-2.434313,-2.316128,-2.210252,-2.143683,-2.112258,-2.10086,-2.097653,-2.09695,-2.09683,-2.096813,-2.096809,-2.096781,-2.096571,-2.095323,-2.089492,-2.068087,-2.006222,-1.86525,-1.611648,-1.251098,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
0.660627,0.783895,0.827568,0.81922,0.800099,0.787863,0.771579,0.735525,0.680647,0.623261,0.578993,0.551904,0.536391,0.523462,0.503352,0.467147,0.410611,0.335939,0.250371,0.166411,0.100239,0.061651,0.04505,0.036824,0.033019,0.04506,0.085125,0.148115,0.211113,0.249257,0.250985,0.223862,0.190567,0.173926,0.180819,0.203957,0.238508,0.286796,0.343103,0.385795,0.397333,0.387822,0.382685,0.384172,0.361624,0.288865,0.179408,0.076454,0.016553,0.007124,0.029067,0.054781,0.068954,0.07562,0.085002,0.098765,0.11144,0.11813,0.114825,0.099055,0.077111,0.063686,0.06765,0.083497,0.100515,0.112824,0.117046,0.109642,0.092642,0.075149,0.06365,0.055481,0.045315,0.033109,0.021911,0.012418,0.004074,-0.002251,-0.007118,-0.014665,-0.027386,-0.041143,-0.048603,-0.04584,-0.034198,-0.0179,-0.001005,0.014286,0.02735,0.037748,0.044421,0.04787,0.054406,0.07423,0.110309,0.151386,0.179908,0.184573,0.16408,0.125352,0.081958,0.047814,0.025921,0.004053,-0.037371,-0.114856,-0.237428,-0.40872,-0.634587,-0.930475,-1.312171,-1.762264,-2.201151,-2.51058,-2.611291,-2.524356,-2.350273,-2.18999,-2.089042,-2.041794,-2.024871,-2.020173,-2.019157,-2.018985,-2.018962,-2.018957,-2.01893,-2.018728,-2.017526,-2.011912,-1.991302,-1.931734,-1.795996,-1.55181,-1.204647,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
0.996125,1.297049,1.495791,1.564405,1.520254,1.405368,1.260198,1.108558,0.959587,0.8179,0.689307,0.579316,0.488873,0.412089,0.340128,0.269351,0.204588,0.1541,0.12192,0.102734,0.082801,0.049478,0.002972,-0.040941,-0.058923,-0.033446,0.033444,0.116117,0.181099,0.211651,0.216236,0.215045,0.222843,0.242218,0.264846,0.276204,0.264261,0.228948,0.183571,0.146827,0.135208,0.159356,0.217861,0.292372,0.357014,0.395628,0.404344,0.380036,0.3192,0.230983,0.139946,0.069778,0.02838,0.009377,0.002512,0.000545,0.000096,0.000014,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000002,-0.000024,-0.000197,-0.001271,-0.00656,-0.027264,-0.091758,-0.251583,-0.565421,-1.048475,-1.616817,-2.096928,-2.330006,-2.288286,-2.083662,-1.864405,-1.714958,-1.64119,-1.613703,-1.605837,-1.604095,-1.603794,-1.603754,-1.603748,-1.603726,-1.603566,-1.602611,-1.598151,-1.58178,-1.534462,-1.42664,-1.232671,-0.956905,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
0.710135,0.942023,1.119728,1.22049,1.243763,1.202628,1.113854,0.992314,0.853589,0.71975,0.615703,0.554692,0.529853,0.523403,0.520707,0.511642,0.483752,0.424217,0.331533,0.220964,0.116123,0.036825,-0.006086,-0.010432,0.018168,0.069025,0.131384,0.194783,0.243286,0.257423,0.231513,0.186679,0.157626,0.164924,0.202599,0.24762,0.274495,0.265768,0.221639,0.164633,0.129073,0.139695,0.197034,0.277464,0.344545,0.369877,0.352689,0.315842,0.279323,0.244017,0.202535,0.155344,0.110335,0.07327,0.044877,0.024371,0.011236,0.004261,0.001304,0.000319,0.000062,0.00001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000002,-0.000016,-0.000131,-0.000856,-0.004497,-0.019107,-0.06614,-0.187821,-0.440528,-0.859194,-1.40387,-1.940491,-2.303362,-2.406176,-2.297671,-2.107183,-1.944098,-1.847548,-1.8048,-1.79023,-1.78636,-1.785555,-1.785423,-1.785406,-1.785402,-1.785378,-1.785199,-1.784136,-1.779172,-1.760946,-1.708269,-1.588233,-1.372294,-1.065292,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
